iso_code,year,gdp_constant_usd,life_expectancy,population,co2,co2_per_capita,energy_per_capita,primary_energy_consumption
MLT,2010,8601309578.86681,81.3975609756098,414508.0,2.619,6.197,72549.078,30.381
MLT,2011,8686651936.95873,80.7463414634146,416268.0,2.608,6.142,68190.57,28.884
MLT,2012,9042950074.18784,80.7463414634146,420028.0,2.749,6.443,64067.148,27.543
MLT,2013,9611962674.48564,81.7463414634146,424810.0,2.429,5.67,59756.48,26.145
MLT,2014,10345486496.085,81.8951219512195,433481.0,2.417,5.563,59933.559,26.757
MLT,2015,11340795042.0881,81.7975609756098,444220.0,1.699,3.819,64130.957,29.281
MLT,2016,11803273067.5598,82.3536585365854,454505.0,1.376,3.021,69591.945,32.549
MLT,2017,13334316042.9201,82.1951219512195,467106.0,1.537,3.285,77316.094,37.074
MLT,2018,14292948664.8282,82.2487804878049,483903.0,1.547,3.193,78729.375,38.703
MLT,2019,14876823596.3021,82.6585365853659,503912.0,1.649,3.271,80081.508,40.333
MLT,2020,14362489738.4331,82.0975609756098,515490.0,1.6,3.088,72065.461,37.14
MLT,2021,16288744391.3981,82.2585365853659,518150.0,1.611,3.072,74324.461,39.15
MLT,2022,16693210193.3434,82.2975609756098,531113.0,1.774,3.358,74324.461,39.15
MLT,2023,18466282602.6508,83.3560975609756,552747.0,1.822,3.419,74324.461,39.15
MMR,1990,6778227478.82249,57.159,39817251.0,4.236,0.106,626.523,25.123
MMR,1991,6734127184.74037,57.395,40394154.0,4.137,0.102,611.502,24.876
MMR,1992,7384707336.80147,57.681,40950342.0,4.842,0.118,630.845,26.015
MMR,1993,7830700106.9071,58.032,41502429.0,5.303,0.128,665.226,27.799
MMR,1994,8416276600.06851,58.326,42055143.0,6.174,0.147,768.193,32.523
MMR,1995,9001043827.32399,58.671,42605338.0,6.893,0.162,804.471,34.496
MMR,1996,9580955459.38978,59.169,43154860.0,7.188,0.167,802.511,34.848
MMR,1997,10122431105.8299,59.523,43708798.0,7.42,0.17,844.211,37.122
MMR,1998,10716234490.7927,59.896,44257793.0,8.046,0.182,923.954,41.131
MMR,1999,11889140284.9549,60.107,44787724.0,8.934,0.199,925.748,41.697
MMR,2000,13523413252.2448,60.357,45290841.0,10.219,0.226,1055.134,48.049
MMR,2001,15057508855.3381,60.64,45771139.0,8.856,0.193,963.841,44.351
MMR,2002,16868251605.5673,60.925,46232653.0,9.328,0.202,1107.38,51.471
MMR,2003,19203491833.3034,61.196,46667192.0,9.997,0.214,1236.488,58.021
MMR,2004,21808380519.0128,61.443,47068772.0,12.565,0.267,1285.359,60.847
MMR,2005,24767548772.168,61.72,47438365.0,11.555,0.244,1642.795,78.402
MMR,2006,28006178558.7687,62.026,47785135.0,12.813,0.268,1538.981,74.007
MMR,2007,31364521323.9023,62.367,48125043.0,12.841,0.267,1648.792,79.877
MMR,2008,34581048770.7151,56.364,48390793.0,9.772,0.202,1504.837,73.33
MMR,2009,38229352561.5845,63.095,48660459.0,10.207,0.21,1377.901,67.539
MMR,2010,41912536387.039,63.479,49024382.0,13.122,0.268,1386.882,68.499
MMR,2011,44256068473.3923,63.859,49419820.0,15.122,0.306,1505.196,74.951
MMR,2012,47501220127.3631,64.251,49837446.0,11.819,0.237,1779.603,89.368
MMR,2013,51503673422.1907,64.617,50262658.0,12.722,0.253,2042.981,103.474
MMR,2014,55711475877.0092,64.994,50681634.0,15.849,0.313,2368.495,120.965
MMR,2015,59607290408.4359,65.288,51089056.0,21.887,0.428,2192.525,112.88
MMR,2016,63101751664.1065,65.64,51495696.0,21.14,0.411,2501.596,129.814
MMR,2017,66973743449.8257,65.909,51894938.0,23.63,0.455,3203.901,167.527
MMR,2018,71172235146.7291,66.232,52272247.0,34.017,0.651,3270.801,172.26
MMR,2019,75854734834.642,66.457,52640713.0,33.62,0.639,3197.22,169.581
MMR,2020,68991135074.4517,66.612,53016522.0,34.588,0.652,3183.105,170.052
MMR,2021,60700903303.7127,65.553,53387102.0,29.6,0.554,3064.848,164.883
MMR,2022,63151698290.198,66.506,53756787.0,29.533,0.549,3064.848,164.883
MMR,2023,63756973611.1702,66.889,54133798.0,30.233,0.558,3064.848,164.883
MNE,1990,2711172142.9899,73.6963414634146,606372.0,1.961,3.16,24270.525,15.352
MNE,1991,2711172142.9899,73.7667317073171,607105.0,1.387,2.224,24270.525,15.352
MNE,1992,2711172142.9899,73.6216585365854,608516.0,1.483,2.369,24270.525,15.352
MNE,1993,2711172142.9899,73.6938780487805,610170.0,1.294,2.06,24270.525,15.352
MNE,1994,2711172142.9899,73.5877804878049,611389.0,1.257,1.995,24270.525,15.352
MNE,1995,2711172142.9899,73.5649268292683,611712.0,1.327,2.102,24270.525,15.352
MNE,1996,2711172142.9899,73.4447317073171,611003.0,1.553,2.455,24270.525,15.352
MNE,1997,2711172142.9899,73.3429756097561,609520.0,1.67,2.636,24270.525,15.352
MNE,1998,2844019736.50052,73.2877804878049,607662.0,1.758,2.772,24270.525,15.352
MNE,1999,2576681934.61333,73.1438780487805,606001.0,1.212,1.911,24270.525,15.352
MNE,2000,2656559076.11381,73.3968048780488,604950.0,1.521,2.398,24270.525,15.352
MNE,2001,2685776941.17021,73.5801951219512,607389.0,1.667,2.63,24270.525,15.352
MNE,2002,2736912434.92843,73.9652195121951,609828.0,1.766,2.787,24270.525,15.352
MNE,2003,2804860644.07795,74.0557317073171,612267.0,1.889,2.982,24270.525,15.352
MNE,2004,2929005198.73866,74.2056097560976,613353.0,2.041,3.221,24270.525,15.352
MNE,2005,3051455322.14172,73.9829268292683,614261.0,1.751,2.761,24270.525,15.352
MNE,2006,3312855741.02414,73.8390243902439,615025.0,2.063,3.254,24270.525,15.352
MNE,2007,3549312481.42045,74.3390243902439,615875.0,2.056,3.245,21851.393,13.809
MNE,2008,3794165363.21697,75.1365853658537,616969.0,2.605,4.116,24712.115,15.605
MNE,2009,3566726069.75668,75.1439024390244,618294.0,1.682,2.659,21325.205,13.46
MNE,2010,3665724040.98962,75.990243902439,619428.0,2.422,3.832,26631.988,16.806
MNE,2011,3790717464.03353,76.0829268292683,620345.0,2.407,3.805,21941.479,13.863
MNE,2012,3696429855.69991,76.3,621418.0,2.213,3.493,21276.305,13.469
MNE,2013,3821595609.09379,76.490243902439,622587.0,2.151,3.397,22880.111,14.505
MNE,2014,3912179230.87999,76.3390243902439,623744.0,2.107,3.337,20434.42,12.962
MNE,2015,4010885990.83986,76.6024390243903,624651.0,2.239,3.564,21034.895,13.335
MNE,2016,4148832618.17872,76.5414634146342,625353.0,2.015,3.228,21028.148,13.316
MNE,2017,4282287496.64778,76.6853658536585,625982.0,2.103,3.392,19660.412,12.434
MNE,2018,4484964786.60981,77.8853658536585,626438.0,2.4,3.897,21852.676,13.799
MNE,2019,4682030356.6341,76.6829268292683,626753.0,2.477,4.049,20460.551,12.898
MNE,2020,3980071397.73552,75.9317073170732,626590.0,2.407,3.96,17942.342,11.287
MNE,2021,4499321890.02717,73.8243902439024,625053.0,2.411,3.993,18940.291,11.892
MNE,2022,4847549017.67011,76.1878048780488,623591.0,2.391,3.889,18940.291,11.892
MNE,2023,5161590831.64825,77.5878048780488,623529.0,2.328,3.675,18940.291,11.892
MNG,1990,3826905840.8639,58.8011951219512,2098710.0,9.791,4.523,26418.062,57.101
MNG,1991,3494212069.76499,59.8047317073171,2165342.0,11.96,5.429,26932.641,59.254
MNG,1992,3170771527.90814,60.4307073170732,2167790.0,10.943,4.887,23671.002,52.94
MNG,1993,3070296387.65315,60.8242195121951,2165130.0,9.193,4.044,21398.938,48.582
MNG,1994,3135828262.42822,60.859,2189395.0,7.865,3.411,19678.449,45.29
MNG,1995,3335782058.86711,60.892512195122,2224945.0,7.837,3.355,18526.109,43.172
MNG,1996,3410339918.29364,60.994,2259507.0,7.935,3.358,18857.643,44.448
MNG,1997,3543231097.14284,61.414512195122,2291750.0,7.615,3.187,17051.783,40.614
MNG,1998,3661572769.35615,62.0830731707317,2323809.0,7.622,3.159,17177.256,41.314
MNG,1999,3773996564.97664,62.7895365853659,2356813.0,7.488,3.076,17113.32,41.56
MNG,2000,3817248910.66296,63.2104878048781,2388299.0,7.432,3.027,17691.607,43.362
MNG,2001,3929961221.71521,63.3917073170732,2417751.0,7.804,3.15,17502.184,43.276
MNG,2002,4115965440.05725,63.540243902439,2449027.0,8.197,3.279,18501.777,46.155
MNG,2003,4404273778.31917,63.5753658536585,2480374.0,7.931,3.145,17411.361,43.815
MNG,2004,4872245746.85238,64.630243902439,2508412.0,8.501,3.343,16947.145,43.011
MNG,2005,5225662152.64429,65.2807317073171,2536407.0,8.515,3.322,17428.029,44.603
MNG,2006,5672782077.14901,65.9021951219512,2567168.0,9.281,3.591,18611.67,48.041
MNG,2007,6254129712.42599,66.5934146341464,2601850.0,11.958,4.585,19353.18,50.428
MNG,2008,6810770268.31901,67.2460975609756,2643201.0,11.918,4.524,18919.375,49.832
MNG,2009,6724368909.15607,67.9690243902439,2691115.0,13.026,4.887,18920.904,50.457
MNG,2010,7152385862.09146,68.5056097560976,2738622.0,13.772,5.098,18202.299,49.192
MNG,2011,8389088993.66654,69.109268292683,2786317.0,21.368,7.784,18659.32,51.2
MNG,2012,9422609644.69237,69.500243902439,2839705.0,35.0,12.52,19704.566,55.022
MNG,2013,10520241544.9149,70.0980487804878,2899011.0,43.478,15.245,20521.99,58.388
MNG,2014,11349786311.9875,70.5831707317073,2963113.0,29.626,10.17,19699.537,57.184
MNG,2015,11619892590.6941,70.810243902439,3026864.0,23.282,7.822,19182.596,56.872
MNG,2016,11793003947.8926,70.2239024390244,3088856.0,25.629,8.428,19692.092,59.658
MNG,2017,12457761002.7432,70.5434146341463,3148917.0,34.135,10.996,21043.662,65.152
MNG,2018,13422599720.3616,70.8270731707317,3208189.0,45.316,14.305,22486.172,71.146
MNG,2019,14174566537.4555,71.0531707317073,3267673.0,47.244,14.617,24279.391,78.482
MNG,2020,13528524951.0287,71.3490243902439,3327204.0,37.073,11.266,20376.916,67.128
MNG,2021,13749955731.6936,71.6451219512195,3383741.0,41.852,12.532,22407.674,75.016
MNG,2022,14441951078.838,71.9007317073171,3433748.0,43.415,12.822,22407.674,75.016
MNG,2023,15513848972.8704,72.1224390243902,3481145.0,46.87,13.657,22407.674,75.016
MOZ,1990,2894534061.64812,44.337,13094537.0,1.025,0.078,410.743,5.464
MOZ,1991,3037102925.87601,44.705,13352090.0,0.941,0.071,413.489,5.607
MOZ,1992,2806992350.59937,45.095,13613316.0,1.027,0.075,400.537,5.534
MOZ,1993,3114089525.00613,45.675,14051192.0,1.14,0.081,420.217,5.97
MOZ,1994,3314642610.85013,46.086,15033853.0,1.098,0.073,387.157,5.774
MOZ,1995,3385008953.52437,46.546,15960530.0,1.131,0.071,390.277,6.086
MOZ,1996,3747066497.85064,47.121,16492480.0,1.092,0.066,395.634,6.362
MOZ,1997,4189780379.08586,47.8,16949982.0,1.17,0.069,458.016,7.567
MOZ,1998,4624228447.72781,48.212,17340464.0,1.112,0.064,555.15,9.395
MOZ,1999,5170672900.3853,48.837,17734506.0,1.168,0.066,1314.877,22.797
MOZ,2000,5210292403.59676,49.476,18129653.0,1.322,0.073,1646.661,29.259
MOZ,2001,5879902615.65954,50.259,18537729.0,1.554,0.084,2058.794,37.513
MOZ,2002,6448401314.435,50.879,18958338.0,1.537,0.081,2031.781,37.984
